DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Austria,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Austria,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Austria,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Belgium,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Bulgaria,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Cyprus,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Czechia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Germany,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Denmark,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Estonia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Greece,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Spain,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Finland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,France,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Croatia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Hungary,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Ireland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Iceland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Italy,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Lithuania,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Luxembourg,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Latvia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Montenegro,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Montenegro,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Ewes' milk from farm,Thousand,Montenegro,2015,,
