Nr Source Form;Year;Dt Begin Period;Dt End Period;Nr Week Marketing Year;Member State;Ds Product Short;Product;Product Stage;Market;Ds Price Uom;Ds Period Type;Vl Euro Price;Is Calculated
829;2022;29/08/2022;04/09/2022;35;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;196,50;N
829;2022;29/08/2022;04/09/2022;35;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;47,00;N
829;2022;29/08/2022;04/09/2022;35;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2022;29/08/2022;04/09/2022;35;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;88,63;N
829;2022;29/08/2022;04/09/2022;35;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;29/08/2022;04/09/2022;35;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;79,55;N
829;2022;29/08/2022;04/09/2022;35;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;83,22;N
829;2022;29/08/2022;04/09/2022;35;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;115,00;N
829;2022;29/08/2022;04/09/2022;35;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,23;N
829;2022;01/09/2022;30/09/2022;35;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/09/2022;30/09/2022;35;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;240,68;Y
829;2022;01/09/2022;30/09/2022;35;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;73,26;Y
829;2022;01/09/2022;30/09/2022;35;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;146,00;Y
829;2022;01/09/2022;30/09/2022;35;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;88,63;Y
829;2022;01/09/2022;30/09/2022;35;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;105,00;Y
829;2022;01/09/2022;30/09/2022;35;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;106,73;Y
829;2022;01/09/2022;30/09/2022;35;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;72,53;Y
829;2022;01/09/2022;30/09/2022;35;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Month;127,73;Y
829;2022;01/09/2022;30/09/2022;35;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;77,51;Y
829;2022;05/09/2022;11/09/2022;36;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;53,10;N
829;2022;05/09/2022;11/09/2022;36;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2022;05/09/2022;11/09/2022;36;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;88,63;N
829;2022;05/09/2022;11/09/2022;36;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;05/09/2022;11/09/2022;36;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;106,23;N
829;2022;05/09/2022;11/09/2022;36;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;80,36;N
829;2022;05/09/2022;11/09/2022;36;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;135,00;N
829;2022;05/09/2022;11/09/2022;36;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;54,71;N
829;2022;12/09/2022;18/09/2022;37;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;224,00;N
829;2022;12/09/2022;18/09/2022;37;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;66,60;N
829;2022;12/09/2022;18/09/2022;37;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2022;12/09/2022;18/09/2022;37;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;88,63;N
829;2022;12/09/2022;18/09/2022;37;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;12/09/2022;18/09/2022;37;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;109,06;N
829;2022;12/09/2022;18/09/2022;37;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;73,70;N
829;2022;12/09/2022;18/09/2022;37;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;87,62;N
829;2022;19/09/2022;25/09/2022;38;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;19/09/2022;25/09/2022;38;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;282,60;N
829;2022;19/09/2022;25/09/2022;38;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;108,70;N
829;2022;19/09/2022;25/09/2022;38;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;155,00;N
829;2022;19/09/2022;25/09/2022;38;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;88,63;N
829;2022;19/09/2022;25/09/2022;38;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;19/09/2022;25/09/2022;38;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;114,08;N
829;2022;19/09/2022;25/09/2022;38;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;65,99;N
829;2022;19/09/2022;25/09/2022;38;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;88,07;N
829;2022;26/09/2022;02/10/2022;39;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;26/09/2022;02/10/2022;39;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;82,20;N
829;2022;26/09/2022;02/10/2022;39;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;155,00;N
829;2022;26/09/2022;02/10/2022;39;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;88,63;N
829;2022;26/09/2022;02/10/2022;39;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;26/09/2022;02/10/2022;39;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;115,65;N
829;2022;26/09/2022;02/10/2022;39;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;60,54;N
829;2022;26/09/2022;02/10/2022;39;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;96,74;N
829;2022;01/10/2022;31/10/2022;39;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/10/2022;31/10/2022;39;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;209,24;Y
829;2022;01/10/2022;31/10/2022;39;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;94,30;Y
829;2022;01/10/2022;31/10/2022;39;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;214,54;Y
829;2022;01/10/2022;31/10/2022;39;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Month;52,08;Y
829;2022;01/10/2022;31/10/2022;39;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;99,24;Y
829;2022;01/10/2022;31/10/2022;39;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;101,45;Y
829;2022;01/10/2022;31/10/2022;39;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;113,89;Y
829;2022;01/10/2022;31/10/2022;39;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;75,93;Y
829;2022;01/10/2022;31/10/2022;39;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;26,00;Y
829;2022;01/10/2022;31/10/2022;39;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;89,65;Y
829;2022;03/10/2022;09/10/2022;40;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;03/10/2022;09/10/2022;40;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;221,05;N
829;2022;03/10/2022;09/10/2022;40;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;32,50;N
829;2022;03/10/2022;09/10/2022;40;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;03/10/2022;09/10/2022;40;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2022;03/10/2022;09/10/2022;40;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;119,96;N
829;2022;03/10/2022;09/10/2022;40;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;68,78;N
829;2022;03/10/2022;09/10/2022;40;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;99,63;N
829;2022;10/10/2022;16/10/2022;41;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;39,91;N
829;2022;10/10/2022;16/10/2022;41;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;10/10/2022;16/10/2022;41;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;91,50;N
829;2022;10/10/2022;16/10/2022;41;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;221,05;N
829;2022;10/10/2022;16/10/2022;41;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;52,48;N
829;2022;10/10/2022;16/10/2022;41;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;10/10/2022;16/10/2022;41;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;10/10/2022;16/10/2022;41;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;127,14;N
829;2022;10/10/2022;16/10/2022;41;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;79,34;N
829;2022;10/10/2022;16/10/2022;41;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;111,28;N
829;2022;17/10/2022;23/10/2022;42;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;17/10/2022;23/10/2022;42;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;224,10;N
829;2022;17/10/2022;23/10/2022;42;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;57,60;N
829;2022;17/10/2022;23/10/2022;42;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;221,05;N
829;2022;17/10/2022;23/10/2022;42;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;60,80;N
829;2022;17/10/2022;23/10/2022;42;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;17/10/2022;23/10/2022;42;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;17/10/2022;23/10/2022;42;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;101,81;N
829;2022;17/10/2022;23/10/2022;42;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;79,92;N
829;2022;17/10/2022;23/10/2022;42;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;92,77;N
829;2022;24/10/2022;30/10/2022;43;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;24/10/2022;30/10/2022;43;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;198,60;N
829;2022;24/10/2022;30/10/2022;43;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;138,90;N
829;2022;24/10/2022;30/10/2022;43;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;221,05;N
829;2022;24/10/2022;30/10/2022;43;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;60,80;N
829;2022;24/10/2022;30/10/2022;43;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;24/10/2022;30/10/2022;43;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;24/10/2022;30/10/2022;43;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;109,75;N
829;2022;24/10/2022;30/10/2022;43;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;79,74;N
829;2022;24/10/2022;30/10/2022;43;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;25,85;N
829;2022;24/10/2022;30/10/2022;43;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,78;N
829;2022;31/10/2022;06/11/2022;44;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;38,33;N
829;2022;31/10/2022;06/11/2022;44;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;31/10/2022;06/11/2022;44;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;179,70;N
829;2022;31/10/2022;06/11/2022;44;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;82,90;N
829;2022;31/10/2022;06/11/2022;44;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;151,29;N
829;2022;31/10/2022;06/11/2022;44;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;64,13;N
829;2022;31/10/2022;06/11/2022;44;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;31/10/2022;06/11/2022;44;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;88,81;N
829;2022;31/10/2022;06/11/2022;44;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;78,24;N
829;2022;31/10/2022;06/11/2022;44;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;27,05;N
829;2022;31/10/2022;06/11/2022;44;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;55,39;N
829;2022;01/11/2022;30/11/2022;44;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/11/2022;30/11/2022;44;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;168,22;Y
829;2022;01/11/2022;30/11/2022;44;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;92,48;Y
829;2022;01/11/2022;30/11/2022;44;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;96,18;Y
829;2022;01/11/2022;30/11/2022;44;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;144,53;Y
829;2022;01/11/2022;30/11/2022;44;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Month;64,13;Y
829;2022;01/11/2022;30/11/2022;44;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;100,00;Y
829;2022;01/11/2022;30/11/2022;44;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;98,50;Y
829;2022;01/11/2022;30/11/2022;44;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;74,59;Y
829;2022;01/11/2022;30/11/2022;44;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;31,14;Y
829;2022;01/11/2022;30/11/2022;44;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;57,37;Y
829;2022;07/11/2022;13/11/2022;45;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;07/11/2022;13/11/2022;45;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;214,60;N
829;2022;07/11/2022;13/11/2022;45;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;105,90;N
829;2022;07/11/2022;13/11/2022;45;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;151,29;N
829;2022;07/11/2022;13/11/2022;45;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;64,13;N
829;2022;07/11/2022;13/11/2022;45;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;07/11/2022;13/11/2022;45;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;92,82;N
829;2022;07/11/2022;13/11/2022;45;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;76,68;N
829;2022;07/11/2022;13/11/2022;45;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,75;N
829;2022;14/11/2022;20/11/2022;46;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;14/11/2022;20/11/2022;46;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;162,80;N
829;2022;14/11/2022;20/11/2022;46;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;99,60;N
829;2022;14/11/2022;20/11/2022;46;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;87,20;N
829;2022;14/11/2022;20/11/2022;46;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;151,29;N
829;2022;14/11/2022;20/11/2022;46;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;64,13;N
829;2022;14/11/2022;20/11/2022;46;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;14/11/2022;20/11/2022;46;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;101,16;N
829;2022;14/11/2022;20/11/2022;46;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;73,20;N
829;2022;14/11/2022;20/11/2022;46;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;33,35;N
829;2022;14/11/2022;20/11/2022;46;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,75;N
829;2022;21/11/2022;27/11/2022;47;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;21/11/2022;27/11/2022;47;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;130,30;N
829;2022;21/11/2022;27/11/2022;47;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;87,50;N
829;2022;21/11/2022;27/11/2022;47;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;101,30;N
829;2022;21/11/2022;27/11/2022;47;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2022;21/11/2022;27/11/2022;47;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;64,13;N
829;2022;21/11/2022;27/11/2022;47;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;104,92;N
829;2022;21/11/2022;27/11/2022;47;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;72,18;N
829;2022;21/11/2022;27/11/2022;47;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,35;N
829;2022;21/11/2022;27/11/2022;47;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;58,13;N
829;2022;28/11/2022;04/12/2022;48;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;28/11/2022;04/12/2022;48;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;138,20;N
829;2022;28/11/2022;04/12/2022;48;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;87,50;N
829;2022;28/11/2022;04/12/2022;48;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;109,10;N
829;2022;28/11/2022;04/12/2022;48;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;28/11/2022;04/12/2022;48;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;109,98;N
829;2022;28/11/2022;04/12/2022;48;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;71,29;N
829;2022;28/11/2022;04/12/2022;48;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;31,36;N
829;2022;28/11/2022;04/12/2022;48;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,83;N
829;2022;01/12/2022;31/12/2022;48;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/12/2022;31/12/2022;48;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;56,13;Y
829;2022;01/12/2022;31/12/2022;48;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;152,73;Y
829;2022;01/12/2022;31/12/2022;48;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;91,66;Y
829;2022;01/12/2022;31/12/2022;48;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;87,93;Y
829;2022;01/12/2022;31/12/2022;48;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;110,00;Y
829;2022;01/12/2022;31/12/2022;48;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;126,15;Y
829;2022;01/12/2022;31/12/2022;48;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;71,76;Y
829;2022;01/12/2022;31/12/2022;48;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;31,51;Y
829;2022;01/12/2022;31/12/2022;48;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;65,42;Y
829;2022;05/12/2022;11/12/2022;49;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;05/12/2022;11/12/2022;49;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;143,80;N
829;2022;05/12/2022;11/12/2022;49;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;86,10;N
829;2022;05/12/2022;11/12/2022;49;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;86,00;N
829;2022;05/12/2022;11/12/2022;49;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;05/12/2022;11/12/2022;49;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;136,06;N
829;2022;05/12/2022;11/12/2022;49;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;69,74;N
829;2022;05/12/2022;11/12/2022;49;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;30,86;N
829;2022;05/12/2022;11/12/2022;49;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;76,40;N
829;2022;12/12/2022;18/12/2022;50;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;12/12/2022;18/12/2022;50;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;58,39;N
